#{"t_start": 1774356949.395097, "env_id": "None"}
-0.984675,11,7673.420406
-0.990637,8,7681.678462
-0.990163,10,7692.316537
-0.988669,9,7701.706852
-0.97896,19,7722.178031
-0.982454,14,7736.865592
-0.993741,7,7744.36727
-0.994799,5,7749.693541
-0.998516,3,7752.866471
-0.991495,8,7761.204902
-0.989561,11,7772.746104
-0.986302,11,7784.41313
-0.969273,25,7811.028343
-0.937189,121,7938.104265
-0.990066,9,7947.536048
-1.0,1,7948.605971
-0.991419,7,7955.984071
-0.992382,6,7962.23704
-0.948844,45,8009.73412
-0.980214,16,8026.509609
-0.947469,45,8074.104546
-0.974069,20,8095.165019
-0.981319,15,8111.564267
-0.990759,7,8119.526303
-0.972372,23,8146.043505
-0.978939,15,8161.757931
-0.991638,7,8169.207688
-0.947252,118,8295.405066
-0.982125,14,8310.095517
-0.991721,7,8317.533358
-0.997168,4,8321.741122
-0.911268,91,8418.444586
-0.991478,7,8426.060333
-0.968899,26,8454.085691
-0.99777,4,8458.457939
-0.98832,11,8470.238881
-0.989778,8,8478.706694
-0.986427,14,8493.389741
-0.978702,17,8511.113964
-0.982667,14,8525.814546
-0.989748,10,8536.323308
-0.989935,9,8545.758982
-0.996592,4,8549.930793
-0.973196,23,8573.800011
-0.97399,21,8595.987626
-0.987927,10,8606.538102
-1.0,1,8607.621307
-0.982285,16,8624.397664
-0.989918,8,8632.84779
-0.993164,7,8641.083591
-0.988878,10,8652.673287
-0.982578,14,8668.226976
-0.983689,13,8682.593284
-0.981999,15,8699.24695
-0.945567,41,8745.225408
-0.981931,15,8762.333814
-0.992189,7,8770.142666
-0.981129,15,8787.108612
-0.994403,5,8792.516448
-0.997226,4,8796.924268
-0.985003,12,8810.554474
-0.987584,10,8821.578974
-0.998512,2,8823.894007
-1.0,1,8824.998692
-0.995502,5,8830.566447
-0.989407,9,8841.604239
-0.97697,18,8862.292643
-0.99267,8,8871.146667
-0.97944,19,8892.725198
-0.968842,26,8921.757546
-0.984786,13,8936.315762
-0.979823,18,8956.333143
-0.970445,23,8981.825566
-0.976711,17,9001.036476
-0.932469,84,9094.675349
-0.987708,10,9105.653211
-0.989014,10,9116.742054
-0.991889,8,9125.557963
-0.980949,14,9141.191076
-0.996726,5,9146.657851
-0.998634,2,9148.972417
-0.9614,30,9182.197233
-0.981033,16,9199.796681
-0.987995,10,9210.739388
-0.982217,15,9227.195897
-0.94778,46,9279.127705
-0.998998,3,9282.464353
-0.985535,12,9295.668928
-0.98116,15,9312.253544
-0.989477,9,9321.998178
-0.993181,9,9331.921658
-0.997247,3,9335.249933
-0.979736,17,9353.752122
-0.98888,9,9364.406415
-0.991894,8,9373.099319
-0.993973,6,9379.605181
-0.988234,10,9390.571661
-0.981731,15,9407.072857
-0.982949,14,9422.449616
-0.990273,10,9433.421124
-0.984089,12,9448.06467
-0.990867,7,9455.829768
-0.985497,12,9469.028709
-0.987267,10,9480.10666
-0.990354,8,9489.148327
-0.97227,23,9514.457804
-0.981479,21,9537.666092
-0.993255,6,9546.415085
-0.992219,7,9556.315137
-0.988573,9,9569.202107
-0.982505,14,9589.59937
-0.990408,8,9601.084738
-0.991386,7,9611.053427
-0.988567,9,9622.527052
-0.99408,7,9631.468898
-0.986117,11,9644.819901
-0.950583,50,9697.653105
-0.995918,5,9702.952018
-0.991573,7,9710.246629
-0.992823,6,9716.52339
-0.972638,25,9743.17873
-0.989625,8,9751.568995
-0.9893,9,9760.966773
-0.984537,13,9774.689834
-0.976342,18,9793.665205
-0.945895,51,9847.414781
-0.979302,18,9868.056535
-0.984829,14,9882.948545
-0.975528,18,9902.007688
-0.994483,6,9908.788587
-0.995943,4,9913.328848
-0.98555,11,9924.918858
-0.990647,9,9934.344567
-0.97786,18,9953.357866
-0.973595,20,9974.410005
-0.975408,19,9994.354754
-0.973758,22,10017.779367
-0.980322,17,10036.202488
-0.989608,8,10045.084154
-0.990568,8,10053.435709
-0.987846,10,10063.955197
-0.976956,17,10081.731726
-0.943262,57,10143.158738
-0.983058,13,10156.981421
-0.98426,13,10170.527332
-0.984113,14,10185.294986
-0.997492,3,10188.529573
-0.98713,10,10198.828573
-0.986726,11,10210.312561
-0.988352,10,10220.977254
-0.985994,12,10233.479716
-0.977162,22,10256.532966
-0.989831,9,10266.505972
-0.957626,39,10307.620106
-0.974122,20,10328.669582
-0.993117,6,10335.293027
-0.98745,11,10346.815373
-0.983702,13,10360.422868
-0.992829,7,10367.853325
-0.991044,7,10375.378892
-0.988428,10,10385.794424
-0.986446,11,10397.394403
-0.997837,3,10400.582244
-0.984123,12,10413.097156
-0.977376,20,10433.953986
-1.0,1,10435.055486
-0.967424,27,10463.25457
-0.998525,2,10465.383601
-0.989072,8,10473.761748
-0.982209,15,10489.640217
-0.986886,11,10501.074536
-0.971218,25,10527.848975
-0.987859,10,10538.440766
-0.991798,7,10546.274091
-0.978819,16,10563.186718
-0.997747,3,10566.374465
-0.973789,21,10588.664706
-0.98894,9,10598.361474
-0.989774,8,10606.962246
-0.987923,10,10617.510897
-0.988786,10,10628.09062
-0.996384,4,10632.382327
-0.984921,13,10647.46994
-0.94192,51,10701.180869
-0.957557,37,10740.0067
-0.97113,23,10764.878754
-1.0,1,10766.033206
-0.994199,6,10772.362396
-0.987142,11,10783.845594
-0.991829,9,10793.339256
-0.967595,28,10823.219906
-0.978156,16,10840.043409
-0.993504,7,10847.504275
-0.999008,2,10849.575586
-0.988682,9,10859.021676
-0.972944,20,10880.115952
-0.992598,6,10886.497784
-0.989207,10,10896.969625
-0.992395,7,10904.686377
-0.993429,6,10910.979516
-0.980926,16,10927.756554
-0.993429,6,10934.036187
-0.988118,10,10945.008764
-0.990424,8,10953.335046
-0.989356,9,10962.827677
-0.976251,20,10984.130457
-0.995341,5,10989.41163
-0.9426,109,11104.403736
-0.98206,15,11120.388163
-0.993444,6,11126.705651
-0.98909,10,11137.378453
-0.997455,3,11140.540666
-0.987755,10,11150.991684
-0.995917,4,11155.302595
-0.963639,29,11187.32723
-0.993062,6,11193.577878
-0.996104,5,11198.866185
-0.982005,15,11214.55562
-0.965463,28,11245.44949
-0.987332,9,11254.897121
-0.984227,13,11268.583947
-0.978625,18,11287.476536
-0.980785,15,11303.188313
-0.992794,7,11310.537545
-0.98592,11,11322.808992
-0.985286,14,11337.514624
-0.971833,23,11361.863097
-0.970192,22,11385.175723
-0.983932,15,11401.32028
-0.977625,18,11420.575225
-0.996441,4,11424.707912
-0.998411,3,11427.892622
-0.97315,22,11464.179312
-0.980181,15,11479.862348
-0.967023,28,11509.249452
-0.987038,11,11520.664701
-0.988879,9,11530.0755
-0.982226,18,11548.779135
-0.984519,14,11563.466155
-0.989056,9,11572.850565
-0.979009,16,11589.599871
-0.995838,6,11596.048385
-0.994316,5,11601.452444
-0.993296,7,11608.860411
-0.99449,6,11615.145813
-0.986702,12,11627.856443
-1.0,1,11628.945328
-0.997852,4,11633.497385
-0.980839,16,11650.453561
-0.97347,20,11671.590498
-0.988794,10,11682.113858
-0.970546,25,11708.874591
-1.0,1,11709.968128
-0.980475,16,11729.261911
-0.98463,12,11743.026454
-0.988481,9,11752.41882
-0.98467,13,11766.004071
-0.957747,35,11802.518031
-0.985317,12,11815.248889
-0.953907,137,11960.373037
-0.99699,4,11964.598777
-0.99154,7,11972.006949
-0.976177,21,11994.078054
-0.994401,5,11999.403685
-0.97107,22,12022.965979
-0.961784,36,12061.096249
-0.990569,8,12069.676014
-0.952389,173,12251.438895
-0.971888,24,12276.6034
-0.973569,20,12297.399764
-1.0,1,12298.467959
-0.94935,144,12451.926833
-0.999036,2,12454.048987
-0.978834,19,12474.091154
-0.997594,4,12478.304571
-0.984,13,12492.098054
-0.993798,6,12498.331248
-0.984744,13,12511.847588
-1.0,1,12513.004444
-0.917546,160,12682.207512
-0.960746,36,12720.278069
-0.977141,20,12741.529931
-0.988473,11,12752.996368
-0.981762,13,12766.600616
-0.981688,14,12781.234634
-0.988741,9,12790.662643
-0.964311,30,12821.826611
-1.0,1,12822.907774
-0.986817,11,12834.267995
-0.994878,5,12839.535552
-0.990179,8,12847.804246
-0.971645,24,12873.128944
-0.982958,16,12890.425938
-0.980447,14,12905.767647
-0.990734,8,12914.223632
-0.967356,30,12945.499141
-0.994004,6,12951.75576
-0.990383,8,12960.212602
-0.983599,16,12977.698741
-0.936372,103,13087.850884
-0.98882,10,13098.368715
-0.996013,5,13103.584854
-0.986472,12,13116.161277
-0.949637,191,13318.045976
-0.990335,8,13326.664164
-0.985487,12,13339.324629
-0.962842,26,13366.760493
-0.989019,10,13377.225936
-0.972916,23,13401.421459
-0.966996,23,13425.672713
-0.959219,43,13454.553534
-0.976051,19,13460.978655
-0.95217,125,13498.399223
-0.987097,10,13501.452071
-0.991193,9,13504.286369
-0.984013,12,13508.023083
-0.91727,213,13589.559911
-0.931812,84,13626.445696
-0.989901,9,13629.988796
-0.918543,181,13713.493289
-0.978851,17,13721.308329
-0.992568,7,13724.111831
-0.987508,10,13728.425378
-0.973826,22,13738.241384
-0.984606,13,13743.533629
-0.986587,11,13748.013407
-0.950949,44,13767.511288
-0.996797,4,13769.170894
-0.988606,10,13773.108518
-0.97409,21,13781.6711
-0.992176,7,13784.368073
-0.980143,17,13791.359777
-0.989404,10,13795.542122
-0.974173,22,13804.815932
-0.991203,8,13808.134012
-0.990981,8,13811.465898
-0.987273,11,13816.044317
-0.973994,24,13826.503518
-0.982945,15,13833.129783
-0.976223,20,13841.647579
-0.98885,9,13845.488989
-0.96937,28,13857.959555
-0.993132,6,13860.857511
-0.985671,11,13865.522727
-0.987176,10,13869.532744
-0.997527,4,13871.202228
-0.986097,12,13876.226557
-0.998966,3,13877.513362
-0.99405,5,13879.737812
-1.0,1,13880.163179
-0.977849,17,13887.678367
-0.991962,8,13890.793186
-0.998042,3,13892.032725
-0.975836,21,13900.979648
-0.944229,204,13986.550798
-0.973758,23,13995.971535
-0.929863,176,14068.650594
-0.998709,3,14070.024079
-0.988938,10,14074.375324
-0.985863,12,14079.228242
-0.984968,12,14084.396135
-0.955388,42,14101.880413
-0.994614,7,14104.780587
-0.992058,7,14107.643264
-0.957367,39,14124.111896
-0.93204,69,14153.538603
-0.980957,15,14159.596071
-0.937015,92,14197.848759
-0.986105,11,14202.471157
-0.994695,5,14204.364068
-1.0,1,14204.854432
-0.989696,9,14208.601854
-0.989092,10,14212.601818
-0.969596,27,14223.71403
-0.992782,6,14226.158695
-0.976757,20,14234.952794
-0.93752,157,14299.389565
-0.98067,14,14305.15611
-0.990289,8,14308.275162
-0.992511,7,14311.132395
-0.978647,22,14319.700778
-0.966727,31,14332.786158
-0.983402,13,14338.105371
-0.920643,142,14402.976094
-0.979511,17,14410.183025
-0.987646,10,14414.334818
-0.952727,50,14435.064295
-0.953345,46,14453.441648
-0.986702,12,14458.452341
-0.988199,9,14461.987645
-0.97457,22,14470.998983
-0.993449,6,14473.343318
-0.982683,19,14481.738475
-0.99116,8,14485.215239
-0.981804,14,14491.241268
-0.998484,4,14493.208663
-0.93205,165,14562.903923
-0.959753,38,14578.662763
-0.982594,15,14585.13204
-0.938783,118,14634.44112
-0.985805,13,14639.973234
-0.983916,14,14645.453812
-0.983974,13,14650.791783
-0.957584,104,14694.766229
-0.927699,174,14767.050854
-0.980629,17,14774.543449
-0.936268,157,14839.552333
-0.950182,136,14896.511329
-0.957248,40,14914.982199
-0.980625,15,15003.25377
-0.945228,117,15050.890495
-0.991209,8,15054.133228
-0.9768,19,15061.623541
-0.983044,14,15067.368042
-0.953026,146,15127.839222
-0.989908,8,15131.103483
-0.982259,15,15136.951029
-0.982483,15,15143.266677
-0.985298,13,15148.511233
-0.975147,23,15157.932744
-0.97056,26,15168.890853
-0.989689,9,15172.514067
-0.991709,7,15175.3636
-0.995074,5,15177.300925
-0.982705,16,15185.547934
-0.985008,12,15191.327673
-0.941019,162,15260.055285
-0.985254,12,15264.907815
-0.9407,148,15328.431035
-0.967621,28,15340.415905
-0.976768,25,15350.96369
-0.985029,13,15356.513973
-0.978764,18,15364.05699
-0.972567,23,15373.611363
-0.975295,23,15383.197194
-0.963841,32,15396.86919
-0.995816,5,15398.844688
-0.919924,148,15461.521257
-0.970366,118,15510.583003
-0.980204,17,15517.703832
-0.989121,8,15520.915714
-0.992686,6,15523.528006
-0.994402,6,15525.83559
-0.997391,4,15527.531606
-0.978755,18,15535.15384
-0.985223,12,15540.321771
-0.98937,9,15543.92313
-0.986264,11,15548.621455
-0.997806,4,15550.378654
-0.981052,15,15556.677014
-0.927191,231,15650.191788
-0.983244,14,15656.002009
-0.993096,7,15658.680041
-0.999043,2,15659.451763
-0.952419,121,15709.646154
-0.963823,31,15722.614151
-0.980797,16,15728.84229
-0.975061,19,15736.243776
-0.987839,11,15740.664154
-0.976482,19,15748.436974
-0.920812,137,15805.801485
-0.976969,18,15813.487764
-0.990382,9,15817.199448
-0.919537,251,15921.577585
-0.987912,10,15926.332297
-0.973551,22,15936.054492
-0.989444,9,15940.103022
-0.978051,18,15947.270617
-0.986215,11,15951.593843
-0.938696,113,15999.028909
-0.991073,8,16002.515857
-0.942647,56,16027.908499
-0.982815,13,16033.449859
-0.913568,197,16113.911629
-0.979952,17,16120.426317
-0.930229,153,16188.751649
-0.98381,14,16194.280937
-0.98057,17,16200.984106
-0.976711,18,16208.685617
-0.965717,138,16265.19466
-0.985092,12,16271.86563
-0.973769,22,16287.830138
-0.93279,80,16325.064127
-0.950658,177,16399.936859
-0.962594,164,16466.576272
-0.975203,20,16474.526681
0.083365,300,16596.658425
-0.980923,17,16603.549445
-0.983242,14,16609.134699
-0.941229,102,16648.57267
-0.974058,20,16653.973292
-0.99077,8,16656.305613
-0.954284,128,16709.452331
-0.987918,10,16713.428083
-0.973406,27,16724.357743
-0.950453,84,16757.908772
-0.950639,256,16863.383348
-0.970749,23,16872.903809
-0.977636,17,16879.491681
-0.983339,14,16885.316728
-0.985832,12,16890.706774
-0.931296,147,16950.000525
-0.984921,12,16954.90307
-0.992338,7,16957.867812
-0.999047,2,16958.811831
-0.984867,13,16963.990839
-0.972664,28,16975.858126
-0.955724,121,17026.025994
-0.940528,205,17113.099043
0.03727,300,17238.000882
-0.995026,6,17240.562134
-0.9868,10,17244.594525
-1.0,1,17244.995577
-0.946816,106,17287.50777
-0.965377,35,17301.61661
-0.938586,207,17386.590354
-0.981168,17,17393.549253
-0.986443,11,17398.271973
-0.968953,26,17408.752501
-0.937118,137,17465.075352
-0.959082,39,17480.688588
-0.980191,19,17489.847718
-0.987732,10,17494.404891
-0.953208,142,17554.059936
-0.954766,85,17588.748465
-0.987973,10,17592.521514
-0.931221,183,17664.501246
-0.963431,102,17699.851965
-0.980286,16,17706.675512
-0.960879,228,17800.641557
-0.977817,19,17808.096046
-0.952447,40,17823.94826
-0.988999,9,17827.578122
-0.957973,197,17915.449895
-0.974392,22,17924.604136
-0.984826,15,17930.791882
-0.984736,13,17936.209203
-0.945838,181,18013.206594
-0.996273,5,18015.370489
-0.999047,4,18016.913498
-0.960934,140,18073.682419
-0.952742,258,18178.022194
0.110102,300,18302.672539
-0.958345,125,18353.736497
-0.963079,36,18369.058066
-0.962934,43,18386.129625
-0.952363,242,18485.99803
-0.990998,8,18489.253744
-0.951139,172,18559.884666
-0.954308,274,18672.078585
-0.941959,136,18729.203943
-0.923851,228,18824.512339
-0.986761,11,18829.133852
-0.993071,6,18831.650972
-0.984008,16,18838.203489
-0.946961,291,18965.218798
-0.969589,86,19001.074309
-0.969832,120,19051.184156
-1.0,1,19051.603354
-0.989023,10,19055.670736
-0.970033,28,19067.205582
-0.94922,52,19088.459785
-0.969751,25,19098.82385
-0.959925,38,19114.384749
-0.956646,100,19249.040032
-0.986023,12,19254.513373
-0.983743,14,19260.07263
-0.979249,18,19267.505827
-0.980282,16,19274.096446
-0.953748,101,19316.731223
-0.973463,25,19326.832625
-0.977007,19,19334.876374
-0.98301,15,19340.897199
-0.972345,27,19351.683302
-0.954122,150,19412.576291
-0.971071,84,19447.673505
-0.986583,12,19452.588732
-0.96859,25,19462.892599
-0.972811,25,19473.236187
-0.924883,290,19591.685061
-0.976713,31,19604.995543
-0.955903,202,19696.137337
-0.919633,202,19785.589723
-0.960997,40,19802.603295
0.111474,300,19930.579195
-0.986812,11,19935.246218
-0.985519,17,19942.905915
0.095232,300,20077.129552
0.044954,300,20201.230137
-0.967083,109,20246.62417
0.056624,300,20356.449087
-0.990606,8,20358.534153
-0.959054,174,20404.143862
0.082301,300,20526.03375
-0.989143,10,20530.473016
-0.987986,10,20534.759811
-0.9262,276,20669.254746
-0.983032,13,20674.979787
-0.936534,289,20797.69204
-0.972624,26,20808.964017
-0.900532,241,20911.942159
0.138234,300,21049.246353
0.086853,300,21181.4963
-0.986591,12,21187.092698
-0.964787,107,21232.553201
-0.944566,137,21289.608213
0.088282,300,21423.009786
0.136384,300,21549.967443
-0.913831,190,21630.899825
0.096945,300,21767.872158
0.113324,300,21899.304638
0.123397,300,22030.911003
-0.972831,92,22072.497929
-0.893014,225,22169.980797
-0.886785,246,22276.580693
-0.988071,11,22281.259488
-0.991302,8,22284.62976
-0.982843,16,22291.123976
-0.9683,35,22306.550622
-0.985819,13,22312.270581
-0.994586,5,22314.402676
-0.975902,24,22324.520386
-0.899014,220,22419.901634
-0.891021,262,22534.453297
-0.970541,28,22546.455689
0.113119,300,22710.091356
-1.0,1,22710.531565
0.136093,300,22843.70568
0.076326,300,22968.197374
-0.985775,12,22973.06705
-0.974369,32,22986.066191
-0.981601,15,22992.142947
-0.98133,15,22998.258347
0.074202,300,23129.249618
0.1544,300,23261.80165
0.124009,300,23385.586362
-0.875115,250,23501.756167
-0.987952,11,23507.054256
-0.987951,10,23511.544466
-0.882876,209,23795.321486
-0.966003,43,23815.447981
0.117878,300,23960.312563
-0.898019,218,24058.014601
-0.895324,184,24136.969748
0.230521,300,24275.212456
0.149901,300,24420.059965
0.150328,300,24503.953045
-0.877856,292,24581.693462
0.171273,300,24661.809011
-0.900474,271,24746.79843
-0.869618,244,24853.987625
-0.980179,16,24861.090009
-0.985509,14,24867.404431
-0.893598,209,24980.691196
0.1527,300,25128.869092
0.16694,300,25266.566205
0.173688,300,25403.607787
0.167449,300,25536.69544
0.172181,300,25679.95519
-0.902274,171,25757.590493
-0.98029,18,25765.561296
-0.976701,27,25777.429591
0.131252,300,25924.501798
0.188081,300,26063.85419
0.118644,300,26207.349872
0.157815,300,26347.616604
0.098616,300,26484.347152
-0.97368,33,26499.314658
-0.834945,291,26634.388192
0.171346,300,26771.400291
-0.983528,16,26778.845382
-0.907649,207,26876.390714
0.147675,300,27020.298762
0.135348,300,27160.741537
0.1127,300,27299.261426
0.104486,300,27433.269147
-0.976854,24,27449.743526
0.151031,300,28686.771994
0.144905,300,28777.767227
0.107631,300,29073.064948
0.109286,300,29397.758083
0.150669,300,29715.710298
0.158443,300,30430.92767
0.125571,300,30740.447186
0.120746,300,31061.166115
-0.934009,128,31197.381902
0.130079,300,31515.347494
0.097472,300,31845.649963
0.088567,300,32134.430659
0.079081,300,32473.200114
0.086504,300,32841.112076
-0.973569,23,32870.200066
0.117349,300,33211.12082
0.107392,300,33554.912757
0.064454,300,33869.479577
0.079976,300,34192.576331
-0.913532,292,34499.575865
-0.946252,293,34808.193831
0.057479,300,35127.019126
-0.939924,246,35387.323151
0.096349,300,35710.168878
-0.98841,11,35721.860758
0.084373,300,36037.8937
0.12609,300,36366.68749
0.09977,300,36693.19295
0.114897,300,37013.962048
-0.993097,6,37020.287776
-0.990771,8,37028.656312
0.137737,300,37347.183938
-0.930186,151,37502.029984
0.120778,300,37820.165017
0.115039,300,38127.7188
0.12629,300,38442.939307
0.144836,300,38641.781516
0.111638,300,38732.378105
-0.957958,176,38785.419431
-0.925048,132,38824.291993
0.151202,300,39069.697803
-0.991086,8,39078.015124
-0.94818,136,39220.44592
0.117489,300,39474.939942
0.118924,300,39812.710196
0.156377,300,40255.669995
-0.988729,11,40269.928425
0.165754,300,41144.802725
0.16593,300,41533.132049
0.067569,300,41787.84525
-0.989646,9,41790.293576
0.153942,300,41870.436117
0.162784,300,41949.817102
-0.990624,9,41952.282716
0.152418,300,42031.716495
0.173811,300,42111.424597
0.137607,300,42190.964722
0.193525,300,42269.932927
0.150847,300,42347.647416
0.144759,300,42425.411669
0.174552,300,42503.339349
0.097282,300,42585.243435
0.188638,300,42663.455563
0.207572,300,42741.632137
-0.960814,53,42755.357312
0.19586,300,42832.77831
-0.966764,45,42844.382537
0.178097,300,42921.911087
0.175337,300,42999.446424
0.211133,300,43077.106848
0.224743,300,43154.802123
-0.985021,15,43158.666377
0.159334,300,43236.22781
-0.979757,22,43241.898498
0.162082,300,43319.876726
0.146795,300,43398.262735
0.151506,300,43476.595774
0.195031,300,43596.205499
